"Index","Obs","Ref","SponsorID","UKGovSponsorObs","UKGovSponsorRef","BusSponsorObs","BusSponsorRef","CharitySponsorObs","CharitySponsorRef","AMRCSponsorObs","AMRCSponsorRef","SponsorClass","AMRCSponsor","TotalInIndex"
993,"anglian water","anglian water",168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
4552,"anglican dioceses manchester wakefield","anglican dioceses manchester wakefield",169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4295,"anglo-european college chiropractic","anglo-european college chiropractic",170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2699,"anglo-jewish association","anglo-jewish association",171,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
2337,"anglo-spanish society","anglo-spanish society",172,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
1145,"anglo american","anglo american",173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2046,"anglo american chile","anglo american",173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1723,"anglo platinum ltd","anglo platinum ltd",174,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
4964,"animal health veterinary laboratories agency","animal health veterinary laboratories agency",175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3198,"animal plant health agency","animal plant health agency",176,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UKGov",FALSE,1
1239,"anonymous trust","anonymous trust",177,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
1533,"anr project mandy","anr project mandy",178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1921,"anthony wilkin fund","anthony wilkin fund",179,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3494,"anthropological film studies","anthropological film studies",180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3533,"anthropology osteoarchaeology","anthropology osteoarchaeology",181,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
136,"aouk","aouk",182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
273,"aphrc","aphrc",183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
744,"apical ltd","apical ltd",184,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
4111,"applied computing engineering ltd","applied computing engineering ltd",185,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
3875,"applied enzyme technologies ltd","applied enzyme technologies ltd",186,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
2808,"applied photophysics ltd","applied photophysics ltd",187,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
3052,"applied science university","applied science university",188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1748,"aptec products ltd","aptec products ltd",189,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
3134,"aquaculture station faroes","aquaculture station faroes",190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
666,"aquapharm","aquapharm",191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2088,"arab academy science","arab academy science",192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
5175,"arab academy science technology maritime transport","arab academy science",192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2034,"arab acadmey science","arab acadmey science",193,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3544,"arab british chamber commerce","arab british chamber commerce",194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"charity",FALSE,2
4744,"arab british chamber commerce foundation","arab british chamber commerce",194,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"charity",FALSE,2
3755,"arab student aid international","arab student aid international",195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2677,"arabian gulf university","arabian gulf university",196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1881,"arc project nr 1333","arc project nr 1333",197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
988,"arcelormittal","arcelormittal",198,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,2
2489,"arcelormittal research","arcelormittal research",199,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
1890,"archbishops council","archbishops council",200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2199,"archimedes foundation","archimedes foundation",201,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,3
751,"areva gmbh","areva gmbh",202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
171,"arfl","arfl",203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
671,"argans ltd","argans ltd",204,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
4340,"ariadne eu-initial training network","ariadne eu-initial training network",205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2764,"arizona state university","arizona state university",206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
410,"arnold","arnold",207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2411,"arrow therapeutics ltd","arrow therapeutics ltd",208,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
94,"ahrc","art humanities research council",209,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UKGov",FALSE,434
3852,"art humanities research council","art humanities research council",209,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UKGov",FALSE,434
3903,"arts humanities research council","art humanities research council",209,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UKGov",FALSE,434
4711,"arts humanities research council england","art humanities research council",209,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UKGov",FALSE,434
2290,"arthritic association","arthritic association",210,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
2172,"arthritis research uk","arthritis research uk",211,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,26
3247,"arthritis research campaign","arthritis research uk",211,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,26
5113,"arthritis research uk tissue engineering centre","arthritis research uk",211,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,26
5400,"mrc arthritis research uk centre muscoloskeletal ageing research","arthritis research uk",211,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,26
3298,"arthur m sackler foundation","arthur m sackler foundation",212,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
1574,"arthur trott fund","arthur trott fund",213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2110,"arts council finland","arts council finland",214,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2093,"arts council ireland","arts council ireland",215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3678,"arts humanities research board","arts humanities research board",216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2075,"arts social sciences","arts social sciences",217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
3429,"college arts social sciences","arts social sciences",217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
4411,"college business arts social science","arts social sciences",217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
3279,"arts university bournemouth","arts university bournemouth",218,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
128,"arup","arup",219,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,6
2775,"arup security consulting","arup security consulting",220,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
482,"arup uk","arup uk",221,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
2118,"arvia technology ltd","arvia technology ltd",222,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
630,"ascometal","ascometal",223,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
157,"asda","asda",224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
340,"ashton","ashton",225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1147,"asmarley trust","asmarley trust",226,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
2311,"asociacion mps espana","asociacion mps espana",227,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
455,"aspetar","aspetar",228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
532,"assemble","assemble",229,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
4402,"assessoria de economia e estatística","assessoria de economia e estatística",230,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
5172,"assistant secretary drugs medical supplied affairs","assistant secretary drugs medical supplied affairs",231,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4909,"associac¸o portuguesa de economia da sau´de","associac¸o portuguesa de economia da sau´de",232,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4623,"association advancement baltic studies","association advancement baltic studies",233,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
3412,"association business schools","association business schools",234,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4891,"association chartered certified accountants","association chartered certified accountants",235,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,2
5347,"association chartered physiotherapists interested neurology","association chartered physiotherapists interested neurology",236,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4496,"association commonwealth universities","association commonwealth universities",237,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,2
2738,"association fire ecology","association fire ecology",238,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4941,"association française contre les myopathies","association française contre les myopathies",239,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4237,"association french language studies","association french language studies",240,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4105,"association low countries studies","association low countries studies",241,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
5250,"association palliative medicine great britain ireland","association palliative medicine great britain ireland",242,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4216,"association study animal behaviour","association study animal behaviour",243,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
288,"astec","astec",244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1960,"astellas pharma ltd","astellas pharma ltd",245,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
599,"asthma uk","asthma uk",246,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,7
4926,"asthma uk centre allergic mechanisms asthma","asthma uk centre allergic mechanisms asthma",247,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,1
758,"astrazeneca","astrazeneca",248,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,61
863,"astra zeneca","astrazeneca",248,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,61
1091,"astrazeneca uk","astrazeneca",248,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,61
1175,"astrazeneca plc","astrazeneca",248,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,61
3736,"astrazeneca research programme","astrazeneca",248,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,61
3833,"astrophysics research institute","astrophysics research institute",249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1652,"asylum research uk","asylum research uk",250,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
593,"ataxia uk","ataxia uk",251,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,4
110,"atbu","atbu",252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
349,"atkins","atkins",253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2331,"atlantic salmon trust","atlantic salmon trust",254,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4386,"atomic energy research establishment","atomic energy research establishment",255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
64,"awe","atomic weapons establishment",256,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,25
3374,"atomic weapons establishment","atomic weapons establishment",256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,25
899,"atranova ltd","atranova ltd",257,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
3034,"audenshaw foundation fund","audenshaw foundation fund",258,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
552,"aura-nms","aura-nms",259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
663,"australia","australia",260,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
5184,"australian nuclear science technology organisation","australian nuclear science technology organisation",261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2974,"austrian academy sciences","austrian academy sciences",262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
5359,"austrian agency international cooperation education research","austrian agency international cooperation education research",263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4660,"austrian center competence mechatronics","austrian center competence mechatronics",264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
5352,"autism speaks meixner translational postdoctoral fellowship","autism speaks meixner translational postdoctoral fellowship",265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
613,"autistica","autistica",266,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,1
5411,"autonomous learning agents decentralised data information networks","autonomous learning agents decentralised data information networks",267,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1425,"avacta group plc","avacta group plc",268,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
4289,"aviation industry corporation china","aviation industry corporation china",269,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
1299,"awe aldermaston","awe aldermaston",270,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
449,"awe plc","awe plc",271,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,3
14,"axa","axa",272,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
1553,"axa research fund","axa research fund",273,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,3
2578,"ayrshire metal products","ayrshire metal products",274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2037,"azzaytuna university","azzaytuna university",275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
478,"b-neuro","b-neuro",276,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1355,"b giáo dc và dào","b giáo dc và dào",277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2413,"babcock wilcox company","babcock wilcox company",278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
914,"baby charity","baby charity",279,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,4
1939,"tommys baby charity","baby charity",279,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,4
791,"backcare uk","backcare uk",280,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"charity",TRUE,1
1082,"bacons college","bacons college",281,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
113,"bacr","bacr",282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
766,"bae systems","bae systems",283,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,24
1177,"bae systems ltd","bae systems",283,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,24
5036,"ics department bae systems submarine solutions","bae systems",283,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,24
435,"baghdad","baghdad",284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,5
1712,"baghdad university","baghdad university",285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3649,"bahauddin zakariya university","bahauddin zakariya university",286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
506,"bahrain","bahrain",287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1502,"baines foundation","baines foundation",288,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
3347,"bajs john crump scholarship","bajs john crump scholarship",289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1683,"bakalas foundation","bakalas foundation",290,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4380,"baldwin brown travelling scholarship","baldwin brown travelling scholarship",291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4056,"balfour beatty ground engineering","balfour beatty ground engineering",292,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
5048,"balikesir electromechanical plants corporation","balikesir electromechanical plants corporation",293,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
1209,"balliol college","balliol college",294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1270,"bam nuttall ltd","bam nuttall ltd",295,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
2341,"banco de la república","banco de la república",296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
5255,"bandm foundation innovative vector control consortium","bandm foundation innovative vector control consortium",297,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
860,"bang olufsen","bang olufsen",298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1080,"bang olufsen s","bang olufsen",298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
441,"bangkok","bangkok",299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
5119,"bangladesh public administration training centre","bangladesh public administration training centre",300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
153,"bank","bank",301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1070,"bank indonesia","bank indonesia",302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
2139,"bank negara malaysia","bank negara malaysia",303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2799,"bao gang ji tuan gong si","bao gang ji tuan gong si",304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3322,"baptist union great britain","baptist union great britain",305,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"charity",FALSE,1
3407,"barbados light power company","barbados light power company",306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4768,"barbados national development scholarship","barbados national development scholarship",307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3477,"barbara mawer endowment fund","barbara mawer endowment fund",308,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
3006,"barbara mawer studentship","barbara mawer studentship",309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1667,"barbour foundation","barbour foundation",310,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
3957,"bardhan research education trust","bardhan research education trust",311,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,3
2806,"barratt developments plc","barratt developments plc",312,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
191,"barry","barry",313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2098,"barts london charity","barts london charity",314,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,4
2456,"barts london charities","barts london charity",314,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"charity",FALSE,4
2871,"barts london charity fund","barts london charity",314,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,4
3605,"barts london charitable trust","barts london charity",314,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,4
126,"basf","basf",315,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
2537,"basf aktiengesellschaft","basf aktiengesellschaft",316,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
1072,"basque country","basque country",317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
5451,"la fundacion la caixa consejeria de educación universidades e investigación basque country government","basque country",317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2640,"batelle energy alliance","batelle energy alliance",318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1972,"bath spa university","bath spa university",319,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
323,"baxter","baxter",320,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
